load 100%
14,0047
6,0486
14,9833
3,1996
1,7789
1,9934
25,0085
3,9921
3,0036
19,5321
26,4733
6,9864
19,5149
1,4917
5,9891
27,0008
5,0023
14,0702
14,1577
2,7752
15,9945
14,0067
3,9943
2,0044
27,0064
4,0223
2,9738
18,0259
1,9796
6,9899
6,0189
18,9794
7,0318
10,1176
1,9488
1,9369
1,9767
12,9913
8,0468
9,9601
14,0051
6,1916
1,8026
5,2047
6,7852
15,0054
10,0478
7,4330
14,5762
1,9837
1,9754
6,9984
9,0168
17,0088
5,9980
8,9679
17,0297
4,9194
1,0633
27,9799
4,9989
27,0034
4,9966
4,7226
1,2912
27,7099
5,2801
26,9967
5,0304
2,6742
1,3102
1,9931
1,9944
22,9975
10,0052
22,0611
9,9740
4,4266
1,5442
17,9883
6,0052
5,0135
4,0068
17,0200
5,9602
8,9996
5,0229
1,9892
11,9819
7,0823
10,9555
14,0098
6,9741
11,0367
7,1020
9,8445
22,9951
9,0042
22,9958
4,3025
1,7100
4,9936
22,9938
5,0150
4,0015
23,0788
4,9281
3,8019
1,1951
1,9959
21,9848
11,0510
20,9738
11,0030
4,0940
1,8967
18,0069
10,9853
5,0116
16,0259
11,0045
4,9810
4,1583
1,8194
12,0058
5,0317
6,9794
10,0139
9,9887
6,7790
7,1986
8,0682
1,9996
1,9437
1,9960
6,0029
5,9897
16,0150
3,9887
5,9895
6,0089
15,9924
4,0004
4,5695
1,4480
1,9966
2,0010
1,9969
2,0020
1,9938
2,0033
2,0112
1,9916
3,0270
11,9615
19,0033
13,9894
18,0599
4,4003
1,5613
1,9942
2,0022
1,9970
9,0204
17,9824
6,0493
7,9700
18,1253
5,8494
2,0232
1,9835
1,9943
24,0206
4,0022
4,9695
23,0432
3,9578
4,9991
4,4581
1,5795
18,9617
3,9953
5,0424
4,9892
18,0232
4,1550
4,7977
5,0402
4,5318
1,4358
14,0513
18,9983
13,9589
18,0027
2,4816
1,5121
1,9909
26,5055
5,4874
27,0852
4,9181
5,0674
1,9410
23,0275
8,9940
23,0102
8,9969
4,7209
1,2558
28,0322
7,9760
24,0786
7,9545
1,9578
1,9967
14,0141
9,9793
3,9995
3,9915
14,0099
10,0277
3,9818
3,9925
4,9820
2,0079
9,0328
7,9774
6,0263
4,0226
13,9994
7,9785
6,0033
3,9607
10,4033
6,5948
12,0282
14,0032
6,0028
11,9672
14,0418
4,4444
1,5296
1,9956
12,9841
14,0233
5,9808
12,0277
13,9733
5,9994
3,3107
1,7055
8,9947
14,0063
6,0425
3,9453
8,0063
14,0391
8,7645
3,6309
1,5748
1,9934
3,9996
14,9922
10,0394
3,9821
2,9759
15,0386
10,0208
3,9964
2,9987
2,4932
1,4718
29,9767
3,1939
2,8047
27,0143
4,9934
2,0049
2,0024
2,0023
1,9949
2,0001
2,0000
23,9859
4,0523
3,9529
24,0086
7,9938
3,4347
1,5781
1,9943
19,9850
5,0003
3,0057
23,9984
5,0047
3,0139
9,2250
1,7697
14,9829
5,0034
3,0426
9,9791
13,9887
5,2397
2,7631
10,0439
4,7159
1,2406
9,0192
18,0113
4,9605
13,0309
14,0831
4,8866
2,9717
1,0394
1,9937
7,0233
6,0161
14,9513
5,0008
5,9983
5,9998
15,0167
5,0155
4,8491
1,1344
7,0029
24,9849
7,0307
24,9675
4,4260
1,5882
25,9816
32,0030
2,0303
3,9803
4,8301
1,1755
1,9929
24,0258
8,9654
23,0663
8,9376
4,8773
1,1320
26,9878
4,9959
27,0001
4,9985
4,3059
1,7106
25,7295
6,2961
26,9717
4,9966
2,9232
1,0933
1,9941
1,9947
19,0203
2,9739
9,9997
19,0544
2,9463
10,0353
4,2063
1,7641
1,9950
14,0313
3,9693
8,9947
19,0407
3,9629
8,9964
9,8211
1,1910
12,9831
10,0393
9,9768
8,0990
3,9257
10,0192
11,3398
1,6397
2,0030
1,9824
1,9942
30,9919
2,9930
4,0006
25,0571
2,9367
3,7082
1,3215
1,9864
25,9849
3,1957
4,8045
27,0257
7,9485
1,0472
1,9971
2,0101
1,9850
2,0051
1,9898
1,9976
2,0033
1,9949
2,0023
10,5664
14,4536
7,9729
4,0011
6,0004
13,9991
8,0005
4,0035
2,0021
2,0000
1,9983
10,9958
21,0051
11,2334
20,7666
5,1433
1,8667
5,9846
20,9996
6,0442
4,9628
21,0786
4,9723
3,9132
1,0574
1,9872
20,0134
2,9787
10,9920
18,0784
2,9342
10,9989
3,5608
1,4450
