idle
0,0005
0,0011
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0015
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0055
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0095
0,0007
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0094
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0019
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0017
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0018
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0007
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0011
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0005
0,0006
0,0005
0,0005
0,0093
0,0009
0,0006
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0006
0,0005
0,0005
0,0006
0,0005
0,0095
