idle
1,9703
2,0260
1,9973
2,0100
1,9975
1,9661
2,0353
1,9946
2,0036
1,9901
2,0120
1,9972
2,0015
1,9980
1,9998
2,0047
1,9971
1,9979
2,0035
2,0043
1,9990
1,9632
1,9563
2,0308
2,0336
1,9656
2,0362
1,9790
2,0028
1,9965
1,9851
2,0280
2,0211
1,9706
2,0276
1,9999
2,0041
2,0127
1,9351
2,0330
2,0156
1,9987
2,0051
1,9963
2,0061
1,9990
1,9924
1,9970
2,0118
1,9962
1,9965
2,0017
1,9995
1,9983
2,0051
1,9981
2,0026
1,9964
1,9878
1,9748
2,0517
2,0195
1,9815
1,9477
1,9717
2,0153
2,0031
1,9947
2,0266
2,0260
2,0014
1,9931
1,9731
2,0299
1,9999
2,0032
1,9650
2,0311
2,0032
1,9980
1,9997
2,0016
1,9711
2,0325
2,0012
1,9938
2,0040
1,9848
2,0108
1,9996
2,0049
1,9945
2,0014
2,0041
1,9938
1,9293
2,0085
2,0262
1,9787
2,0183
1,9779
1,9811
2,0196
1,9516
2,0102
1,9864
2,0507
2,0448
1,9727
1,9826
2,0235
2,0223
1,9984
1,9776
1,9575
2,0964
1,9771
1,9972
2,0052
2,1190
1,8682
2,0274
1,9969
2,0002
1,9315
2,0047
1,9767
1,0864
2,0072
1,9624
2,0046
2,0276
2,0011
2,0023
1,9174
2,0601
2,0085
2,0138
2,0235
1,9685
1,9971
2,0107
1,9828
2,0335
1,9728
1,9431
2,0427
2,0500
1,9669
2,0244
1,9865
2,0030
1,9802
2,0143
1,9870
2,0039
2,0303
1,9696
1,9971
2,0022
2,0235
1,9761
2,0085
1,9907
1,9948
2,0101
2,0046
1,9677
2,0264
1,9954
2,0015
2,0102
1,9859
2,0035
2,0064
1,9944
1,9950
1,9629
2,0348
2,0052
2,0067
1,9933
1,9727
2,0391
1,9860
2,0077
2,0021
1,9993
1,9924
2,0089
1,9929
2,0031
1,9431
2,0430
1,9990
2,0229
1,9869
2,0894
1,9170
1,9948
2,0042
2,0007
1,9947
2,0156
1,9877
2,0068
1,9980
1,9998
2,0283
1,9633
2,0072
2,0025
1,9896
2,0083
1,9930
1,9446
2,0374
2,0176
2,0085
2,0017
2,0465
1,8978
2,0343
2,0219
1,9870
2,0120
1,9633
1,9910
1,9973
2,0236
2,0150
2,0119
2,0119
1,9761
2,0065
1,9932
1,9978
2,0138
1,9604
2,0299
2,0031
1,9948
2,0133
1,9953
1,9910
2,0014
2,0105
1,9855
1,9918
2,0245
1,9888
1,9738
2,0290
2,0044
2,0026
1,9962
1,9899
2,0091
2,0025
1,9647
2,0232
2,0135
2,0023
1,9965
1,9932
1,9984
1,9973
2,0072
1,9933
2,0473
1,9647
1,9912
1,9964
2,0117
2,0001
1,9893
2,0047
2,0031
1,9947
1,9732
2,0237
2,0908
1,9173
2,0068
1,9400
2,0301
2,0176
2,0091
1,9987
2,0098
1,9187
2,0196
2,0251
2,0274
1,9745
2,0281
1,9950
2,0045
1,9920
1,9935
2,0076
1,9955
1,9998
2,0120
1,9931
2,0030
2,0062
1,9592
1,9957
1,9579
2,0546
2,0171
1,9998
2,0203
1,9928
1,9960
2,0000
1,9988
1,9991
2,0069
1,9953
